Cust_ID,Order_No,Order_Date,Category,Qty,Unit_Price,Email,Signup_Date
10194,513688,11/11/2025,Toys,3,236.66,customer10194@gmail.com,10/11/2024
10220,551296,04/14/2025,Apparel,5,189.13,customer10220@yahoo.com,04/05/2024
10150,572687,01/22/2026,Apparel,3,227.97,customer10150@outlook.com,05/22/2024
10251,513189,2025-08-21,Toys,5,212.49,customer10251@outlook.com,02/12/2024
10513,578159,11/27/2024,Toys,3,88.62,customer10513@outlook.com,08/18/2023
10352,523471,02/01/2025,Beauty,4,80.37,customer10352@gmail.com,12/09/2023
13728,577320,03/25/2024,Beauty,1,6.14,customer13728@gmail.com,03/21/2024
10173,551956,12/08/2024,Electronics,5,184.21,customer10173@gmail.com,12/04/2023
10520,569465,02/23/2025,Toys,3,83.43,customer10520@outlook.com,10/10/2023
10284,511745,01/14/2026,Apparel,3,207.28,customer10284@gmail.com,05/22/2023
10481,539627,04/03/2025,Home,4,93.35,CUSTOMER10481@GMAIL.COM,06/03/2024
10010,550347,12/14/2025,Electronics,5,206.04,customer10010@gmail.com,08/15/2024
10076,561616,10/14/2025,Home,3,210.44,customer10076@yahoo.com,05/22/2024
10315,575312,10/23/2024,Electronics,4,108.47,customer10315@yahoo.com,10/20/2024
12469,556587,12/21/2025,Home,2,26.6,customer12469@yahoo.com,11/15/2025
10387,580327,12/07/2024,Beauty,4,108.15,customer10387@yahoo.com,02/04/2024
13596,588585,09/27/2024,Apparel,1,9.3,customer13596@gmail.com,03/18/2025
10362,560311,06/07/2024,Home,4,107.7,customer10362@gmail.com,07/24/2023
10004,524341,02/21/2025,Toys,4,224.58,customer10004@gmail.com,08/12/2023
10244,577374,03/22/2026,Apparel,4,211.74,customer10244@yahoo.com,05/13/2024
12439,574704,11/25/2025,Sports,1,26.64,customer12439@gmail.com,07/17/2025
10054,559805,09/16/2025,ELECTRONICS,5,181.97,customer10054@gmail.com,06/03/2024
10235,531731,04/23/2026,Books,4,163.0,customer10235@yahoo.com,04/29/2024
10066,559953,01/15/2026,Grocery,3,247.46,customer10066@outlook.com,07/11/2023
10036,552963,01/08/2026,Home,5,164.61,customer10036@outlook.com,03/05/2024
10133,573679,05/25/2026,Beauty,4,220.24,customer10133@outlook.com,06/25/2023
10517,558433,01/02/2025,Toys,4,105.25,customer10517@gmail.com,04/25/2024
11112,534463,06/29/2026,Electronics,2,43.52,customer11112@gmail.com,06/22/2026
10336,571349,05/25/2025,Books,3,119.08,customer10336@outlook.com,04/05/2023
10078,565517,11/10/2025,Toys,5,196.3,customer10078@outlook.com,09/16/2024
10251,596641,06/23/2026,Home,5,184.54,customer10251@outlook.com,02/12/2024
10019,540055,06/25/2026,Home,5,162.14,customer10019@yahoo.com,04/12/2024
10272,584928,2024-12-24,Home,3,227.95,customer10272@outlook.com,11/13/2023
10214,584796,01/25/2026,Toys,4,171.94,customer10214@outlook.com,10/09/2024
10363,564525,12/30/2024,Apparel,4,96.13,customer10363@yahoo.com,01/21/2024
10263,587946,11/27/2025,Electronics,4,207.51,customer10263@yahoo.com,08/24/2024
10459,580764,11/25/2024,Toys,2,88.52,customer10459@yahoo.com,06/01/2023
10199,589059,12/07/2025,Apparel,3,202.45,customer10199@outlook.com,06/23/2024
10278,531435,11/12/2025,Home,4,159.92,customer10278@outlook.com,05/13/2023
10172,522152,01/06/2026,Books,3,165.39,customer10172@outlook.com,05/08/2023
10688,571511,06/28/2026,Sports,3,58.62,customer10688@gmail.com,06/16/2026
10019,522522,06/15/2025,Sports,4,192.46,customer10019@yahoo.com,04/12/2024
10206,538009,07/29/2025,Apparel,3,218.26,customer10206@yahoo.com,10/09/2024
10326,567487,11/02/2024,Sports,4,119.39,customer10326@outlook.com,01/18/2024
10290,599410,06/11/2025,Home,5,200.84,customer10290@gmail.com,04/06/2024
10258,529594,2025-05-29,Toys,5,201.35,customer10258@outlook.com,10/08/2023
10501,561631,10/24/2024,Toys,4,93.89,customer10501@outlook.com,12/13/2023
10278,588241,12/30/2025,Beauty,3,227.6,customer10278@outlook.com,05/13/2023
10040,592998,03/07/2025,GROCERY,3,199.49,customer10040@yahoo.com,06/12/2023
11019,536224,06/21/2026,Home,2,68.32,customer11019@yahoo.com,06/18/2026
12137,560926,12/06/2025,Books,2,26.25,customer12137@yahoo.com,06/24/2025
10035,583449,04/11/2026,Toys,4,239.87,CUSTOMER10035@OUTLOOK.COM,05/09/2024
10464,598494,08/04/2024,Home,2,101.67,customer10464@outlook.com,07/06/2023
10530,539026,01/09/2025,Sports,2,129.08,customer10530@outlook.com,07/06/2024
10557,534315,06/27/2026,Home,2,40.94,customer10557@yahoo.com,06/24/2026
13257,514025,11/07/2024,Grocery,1,7.33,customer13257@outlook.com,05/19/2024
10027,593377,11/10/2025,Grocery,3,244.44,customer10027@outlook.com,05/22/2024
12832,514242,11/08/2024,Beauty,1,5.19,customer12832@gmail.com,09/24/2024
10032,509036,02/12/2026,Apparel,4,236.06,customer10032@gmail.com,01/30/2024
10202,575385,04/17/2025,Toys,4,178.24,customer10202@gmail.com,07/09/2023
12936,552411,09/28/2024,Toys,1,8.46,customer12936@yahoo.com,12/20/2024
11804,546712,01/03/2026,Apparel,1,21.61,customer11804@gmail.com,10/29/2025
11039,516372,06/25/2026,Home,2,64.03,customer11039@gmail.com,06/15/2026
12821,512032,03/13/2025,Electronics,1,6.66,customer12821@outlook.com,03/18/2025
11582,530536,2025-12-07,Apparel,2,15.47,customer11582@yahoo.com,11/16/2025
10359,563518,11/12/2024,Sports,4,105.33,customer10359@outlook.com,09/22/2023
10392,500551,11/22/2024,Beauty,2,111.49,customer10392@gmail.com,06/24/2023
10355,558247,11/24/2024,Grocery,3,124.09,customer10355@yahoo.com,09/11/2023
10151,524010,01/25/2026,Toys,3,216.25,customer10151@yahoo.com,08/02/2024
10131,515776,07/05/2025,Apparel,3,193.34,customer10131@gmail.com,08/26/2024
10170,503917,06/24/2026,Apparel,5,235.94,customer10170@yahoo.com,05/13/2024
10467,532301,12/18/2023,Apparel,3,100.49,customer10467@gmail.com,12/15/2023
10022,564489,06/29/2025,Books,4,178.89,customer10022@outlook.com,08/18/2024
10327,565351,04/11/2024,Apparel,3,129.93,customer10327@gmail.com,05/30/2023
10087,563509,02/01/2026,Beauty,3,224.08,customer10087@gmail.com,02/08/2024
10160,588478,08/03/2026,Toys,3,173.45,customer10160@yahoo.com,05/02/2023
11025,517303,06/23/2026,Home,2,53.02,customer11025@gmail.com,06/22/2026
11240,579889,02/17/2026,Books,2,26.36,customer11240@outlook.com,12/24/2025
10141,524040,04/04/2025,Toys,5,195.75,customer10141@gmail.com,03/29/2024
10039,578386,05/28/2025,Sports,4,237.17,customer10039@yahoo.com,11/17/2023
13717,529849,02/18/2024,Electronics,1,7.33,customer13717@gmail.com,01/19/2024
10279,527240,11/08/2025,Electronics,4,239.48,customer10279@outlook.com,04/22/2024
11933,598065,01/28/2026,Grocery,2,19.07,customer11933@outlook.com,05/28/2025
10219,551955,03/02/2025,Books,4,204.92,customer10219@gmail.com,04/24/2023
10283,552822,02/18/2025,Beauty,5,194.05,customer10283@gmail.com,07/26/2023
10258,565975,08/08/2025,Sports,3,200.65,customer10258@outlook.com,10/08/2023
10425,562392,05/18/2024,Toys,3,103.04,customer10425@gmail.com,05/14/2024
10286,578924,03/26/2026,Grocery,3,235.41,customer10286@yahoo.com,01/25/2024
10227,598196,02/19/2026,Apparel,4,230.16,customer10227@gmail.com,06/21/2024
13366,542722,12/01/2024,Toys,1,6.91,customer13366@gmail.com,08/24/2024
10290,536426,04/14/2026,Sports,5,167.34,customer10290@gmail.com,04/06/2024
10173,502966,03/22/2026,Electronics,4,194.54,customer10173@gmail.com,12/04/2023
10319,565709,10/09/2024,Electronics,4,88.64,customer10319@outlook.com,10/12/2023
10494,555269,09/12/2024,Sports,4,81.39,customer10494@gmail.com,04/20/2024
13335,544666,06/04/2024,Sports,1,5.84,customer13335@yahoo.com,06/01/2024
12696,504847,02/23/2026,Toys,1,25.22,customer12696@yahoo.com,06/11/2025
10468,595583,01/19/2024,Electronics,2,80.57,customer10468@gmail.com,10/19/2023
10483,532988,09/21/2023,Books,4,130.24,customer10483@outlook.com,06/18/2023
10101,553202,12/09/2025,Toys,3,178.47,customer10101@yahoo.com,07/06/2024
12443,598618,01/02/2026,Books,1,20.06,customer12443@yahoo.com,05/31/2025
11182,566164,06/17/2026,Sports,2,47.28,customer11182@yahoo.com,07/01/2026
10173,557062,05/09/2025,Grocery,4,185.24,customer10173@gmail.com,12/04/2023
13526,530621,2024-11-25,Beauty,1,7.96,customer13526@yahoo.com,06/28/2024
12098,526475,12/21/2025,Grocery,1,22.47,customer12098@gmail.com,07/29/2025
10366,583938,03/31/2025,Apparel,3,92.76,customer10366@outlook.com,06/19/2023
13423,525197,05/26/2024,Apparel,1,6.87,customer13423@gmail.com,05/26/2024
10014,500201,09/09/2024,Books,5,195.45,customer10014@gmail.com,07/22/2023
10120,536070,07/16/2025,Toys,3,228.52,customer10120@yahoo.com,05/09/2024
10280,598219,09/10/2025,Beauty,3,231.75,customer10280@gmail.com,09/26/2024
10229,554375,04/18/2026,Home,3,223.01,customer10229@yahoo.com,09/11/2024
13216,537415,08/12/2024,Beauty,1,9.53,customer13216@outlook.com,08/08/2024
10085,536031,06/13/2026,Home,4,167.44,customer10085@gmail.com,10/16/2024
10693,598309,06/26/2026,Apparel,2,58.23,customer10693@outlook.com,06/16/2026
10521,556036,12/23/2024,Electronics,4,110.39,customer10521@outlook.com,04/15/2023
10319,558054,08/30/2024,Toys,3,101.58,customer10319@outlook.com,10/12/2023
10373,594197,12/12/2023,Beauty,4,127.47,customer10373@yahoo.com,12/08/2023
10347,519855,11/02/2024,Books,4,100.45,customer10347@gmail.com,04/28/2023
12932,590638,08/23/2024,Beauty,1,8.5,customer12932@outlook.com,03/27/2024
10523,581218,03/13/2024,Sports,2,97.18,customer10523@gmail.com,03/09/2024
10213,588164,06/24/2026,Apparel,5,166.46,customer10213@outlook.com,01/15/2024
10454,571592,02/15/2024,Beauty,4,134.6,customer10454@yahoo.com,05/04/2023
10330,510272,10/23/2024,Grocery,2,95.89,customer10330@outlook.com,10/13/2024
10372,591433,11/04/2024,Sports,4,85.49,customer10372@yahoo.com,10/21/2024
10330,525365,10/15/2024,Apparel,3,125.51,customer10330@outlook.com,10/13/2024
10210,514707,01/29/2025,Toys,4,157.68,customer10210@yahoo.com,02/22/2024
10090,528332,04/26/2026,APPAREL,5,186.04,customer10090@gmail.com,01/12/2024
10335,571519,07/20/2024,Grocery,2,114.11,customer10335@outlook.com,04/20/2023
10260,533628,04/05/2026,Beauty,4,209.48,customer10260@gmail.com,05/12/2024
10314,597022,02/06/2025,Beauty,3,119.75,customer10314@gmail.com,12/29/2023
10122,547631,06/24/2026,Sports,3,183.49,CUSTOMER10122@YAHOO.COM,02/03/2024
10524,597768,11/19/2024,Electronics,2,117.91,customer10524@yahoo.com,06/19/2024
11283,518710,12/25/2025,Home,2,20.3,customer11283@gmail.com,07/13/2025
10046,566373,08/30/2025,Grocery,3,164.85,customer10046@gmail.com,07/29/2023
10094,501968,03/21/2025,Home,5,222.16,customer10094@yahoo.com,09/03/2023
10257,548440,09/04/2025,Toys,5,206.36,customer10257@gmail.com,07/19/2023
10312,579486,09/19/2024,,2,85.9,customer10312@outlook.com,07/15/2024
10276,570714,02/21/2026,Apparel,4,171.99,customer10276@gmail.com,07/06/2023
10194,547363,03/20/2026,SPORTS,5,166.5,customer10194@gmail.com,10/11/2024
10430,533960,12/21/2024,Home,2,130.17,customer10430@gmail.com,07/22/2024
12515,509265,01/01/2026,Grocery,1,25.47,customer12515@yahoo.com,10/28/2025
10049,593330,05/04/2026,Apparel,5,174.84,customer10049@gmail.com,08/27/2024
13724,560285,02/10/2025,Apparel,1,8.43,customer13724@gmail.com,12/18/2024
10368,568415,02/25/2024,Toys,3,113.36,customer10368@gmail.com,01/27/2024
10481,581922,06/23/2024,Beauty,3,97.6,customer10481@gmail.com,06/03/2024
11937,525570,12/08/2025,Home,1,23.1,customer11937@gmail.com,11/07/2025
10427,541720,10/28/2024,Beauty,3,95.09,customer10427@yahoo.com,10/24/2024
10452,580052,12/24/2023,,4,139.84,customer10452@outlook.com,05/20/2023
11995,567755,12/25/2025,Electronics,2,19.71,customer11995@outlook.com,07/04/2025
10306,520056,10/14/2024,Grocery,4,105.66,customer10306@yahoo.com,10/10/2024
10118,534285,01/25/2026,Toys,3,166.75,customer10118@gmail.com,09/07/2024
10522,531792,02/04/2024,Grocery,2,113.74,customer10522@outlook.com,02/04/2024
10217,550784,05/19/2026,Toys,4,158.64,customer10217@outlook.com,05/31/2024
13557,538609,04/02/2025,Apparel,1,5.51,customer13557@outlook.com,03/31/2025
13012,593641,03/27/2024,Electronics,1,4.46,customer13012@yahoo.com,03/27/2024
10448,531564,10/02/2024,Home,4,98.54,customer10448@gmail.com,08/20/2024
10209,559291,12/12/2024,Sports,4,244.9,customer10209@yahoo.com,10/26/2023
10520,590843,08/19/2024,Electronics,2,98.14,customer10520@outlook.com,10/10/2023
10914,512057,06/22/2026,Sports,2,66.6,customer10914@gmail.com,06/16/2026
13325,515536,02/26/2025,Apparel,1,8.96,customer13325@yahoo.com,08/16/2024
12385,549522,01/22/2026,Electronics,2,25.13,customer12385@gmail.com,08/10/2025
10189,593975,06/25/2025,Grocery,4,157.11,customer10189@outlook.com,03/02/2024
10355,582723,06/07/2024,Toys,4,101.3,customer10355@yahoo.com,09/11/2023
10266,580814,11/14/2025,Grocery,3,186.24,customer10266@yahoo.com,06/07/2023
10036,512552,01/18/2025,Apparel,-3,224.47,customer10036@outlook.com,03/05/2024
12096,596363,02/13/2026,Apparel,1,28.57,customer12096@yahoo.com,08/06/2025
12164,515381,01/28/2026,Apparel,2,27.9,customer12164@outlook.com,09/11/2025
10324,553206,06/09/2024,Beauty,2,83.07,customer10324@outlook.com,06/06/2024
10389,578823,08/20/2024,Toys,3,123.96,customer10389@outlook.com,04/19/2023
10237,579947,02/09/2026,Apparel,5,215.7,customer10237@yahoo.com,12/29/2023
12874,571308,04/07/2025,Books,1,7.66,customer12874@yahoo.com,02/25/2025
10231,539119,07/03/2026,Apparel,3,153.62,customer10231@gmail.com,11/17/2023
10365,540065,11/08/2024,Apparel,2,108.07,customer10365@gmail.com,11/08/2024
12935,541303,11/01/2024,Sports,1,7.6,customer12935@gmail.com,03/11/2025
13441,547532,10/26/2024,Books,1,9.45,customer13441@outlook.com,05/04/2024
10406,578929,12/08/2024,Electronics,3,111.15,customer10406@gmail.com,02/05/2024
10019,516605,03/27/2026,Electronics,3,180.53,customer10019@yahoo.com,04/12/2024
13285,559003,12/21/2024,Toys,1,8.08,customer13285@outlook.com,04/12/2025
12951,554209,02/23/2025,Apparel,1,7.61,customer12951@gmail.com,04/04/2025
10120,584647,09/06/2025,Beauty,5,214.16,customer10120@yahoo.com,05/09/2024
10366,524698,03/09/2024,Home,3,90.68,customer10366@outlook.com,06/19/2023
10324,567176,09/19/2024,Books,2,88.04,customer10324@outlook.com,06/06/2024
10025,542086,06/28/2026,Electronics,3,214.96,customer10025@outlook.com,06/12/2024
10333,503576,05/02/2023,Sports,2,101.23,customer10333@outlook.com,03/23/2023
10408,563947,05/24/2024,Toys,3,115.05,customer10408@outlook.com,05/24/2024
10138,547208,01/10/2026,Home,4,197.3,customer10138@gmail.com,11/05/2023
10099,507957,01/11/2025,Beauty,3,214.71,customer10099@yahoo.com,07/10/2023
12994,508566,08/28/2026,Home,1,5.11,customer12994@gmail.com,05/24/2025
10420,500032,08/03/2024,Home,4,82.73,customer10420@outlook.com,07/30/2024
10115,563849,03/14/2025,Toys,5,169.88,customer10115@gmail.com,08/09/2024
10042,594123,06/06/2026,Home,5,194.85,customer10042@outlook.com,08/05/2023
10063,532678,12/22/2024,Apparel,5,205.28,customer10063@gmail.com,06/02/2023
10604,530275,06/23/2026,Electronics,2,42.41,customer10604@yahoo.com,06/24/2026
13463,516826,02/13/2025,Beauty,1,6.36,customer13463@yahoo.com,03/15/2025
11807,503607,02/02/2026,Sports,1,26.94,customer11807@gmail.com,09/14/2025
10357,561232,02/16/2024,Sports,3,121.52,customer10357@outlook.com,05/15/2023
10250,501252,06/23/2026,Apparel,4,156.19,customer10250@yahoo.com,06/07/2024
10507,597186,11/03/2023,Electronics,3,95.6,customer10507@yahoo.com,04/20/2023
10474,593069,05/05/2024,Beauty,2,119.13,customer10474@outlook.com,11/15/2023
10353,516627,04/19/2024,Beauty,2,82.47,customer10353@outlook.com,04/12/2024
10436,543175,08/16/2026,Apparel,3,97.81,customer10436@yahoo.com,04/15/2023
10310,541711,06/10/2024,Electronics,3,124.7,customer10310@yahoo.com,06/08/2024
11365,591443,12/30/2025,Books,2,26.94,customer11365@gmail.com,12/23/2025
10180,516222,06/14/2025,Toys,5,201.29,customer10180@outlook.com,03/17/2024
10366,582997,12/18/2024,Grocery,3,120.4,customer10366@outlook.com,06/19/2023
10014,591556,11/08/2025,Electronics,4,210.22,customer10014@gmail.com,07/22/2023
13778,517245,01/26/2025,Home,1,5.4,customer13778@gmail.com,01/23/2025
11188,510043,06/28/2026,Sports,2,57.58,customer11188@yahoo.com,06/24/2026
13648,510056,08/31/2024,Home,1,7.81,customer13648@gmail.com,08/28/2024
10413,531188,09/27/2024,Beauty,2,119.44,customer10413@outlook.com,03/13/2024
10056,505552,04/29/2025,Apparel,5,164.6,customer10056@outlook.com,06/11/2024
10311,532007,09/30/2024,Apparel,2,105.87,customer10311@outlook.com,06/25/2024
10021,524776,07/04/2025,Grocery,4,158.34,customer10021@yahoo.com,05/14/2023
11712,554944,01/27/2026,Electronics,1,24.75,customer11712@gmail.com,06/18/2025
10163,548235,07/19/2025,Home,4,167.41,customer10163@outlook.com,04/28/2024
10209,555179,11/20/2025,Electronics,4,172.2,customer10209@yahoo.com,10/26/2023
10084,529546,10/26/2024,Books,5,189.55,customer10084@outlook.com,07/28/2023
10514,531475,07/15/2024,Books,2,129.82,customer10514@yahoo.com,07/15/2024
10059,554795,11/24/2025,Electronics,4,173.9,customer10059@outlook.com,05/27/2023
13549,574871,12/07/2024,Beauty,1,9.1,customer13549@yahoo.com,02/28/2025
10099,585884,01/31/2026,Toys,5,167.09,customer10099@yahoo.com,07/10/2023
11806,570489,01/12/2026,Home,1,15.38,customer11806@gmail.com,06/16/2025
10305,523072,04/12/2024,Books,3,90.71,customer10305@yahoo.com,05/30/2023
10306,514062,10/14/2024,Grocery,2,89.87,customer10306@yahoo.com,10/10/2024
10035,513255,06/22/2026,Electronics,5,188.71,customer10035@outlook.com,05/09/2024
10192,568025,07/07/2025,,3,228.56,customer10192@yahoo.com,07/20/2023
10280,526077,04/30/2026,Beauty,4,236.3,customer10280@gmail.com,09/26/2024
10376,599201,06/30/2024,Electronics,2,109.97,CUSTOMER10376@OUTLOOK.COM,09/17/2023
10238,555777,05/22/2026,Books,3,170.6,customer10238@outlook.com,10/28/2024
12924,532851,10/06/2024,Home,1,7.97,customer12924@outlook.com,01/22/2024
10445,560322,04/23/2025,Home,2,139.31,customer10445@outlook.com,09/16/2024
11670,585904,01/19/2026,Grocery,2,29.6,customer11670@gmail.com,01/14/2026
12860,577470,2025-04-05,Home,1,6.14,customer12860@outlook.com,04/04/2024
10403,524916,01/20/2024,Sports,3,113.34,customer10403@yahoo.com,04/09/2023
10309,587638,08/08/2024,Electronics,3,127.96,customer10309@outlook.com,08/06/2024
10065,555154,05/01/2026,Sports,3,186.39,customer10065@outlook.com,05/13/2023
11166,524501,06/23/2026,Grocery,3,54.23,customer11166@yahoo.com,06/14/2026
10071,553953,08/18/2025,Books,5,231.43,customer10071@gmail.com,09/08/2024
13254,507086,09/29/2024,Toys,1,9.8,customer13254@outlook.com,09/25/2024
10171,521463,09/05/2025,Home,3,204.56,customer10171@outlook.com,07/12/2024
10283,567671,05/29/2025,Grocery,4,246.54,customer10283@gmail.com,07/26/2023
13369,516766,2025-05-05,Apparel,1,6.74,customer13369@yahoo.com,05/02/2025
10031,538149,01/04/2026,Apparel,3,196.62,customer10031@gmail.com,05/23/2024
12136,591664,01/03/2026,Sports,1,24.77,customer12136@yahoo.com,12/14/2025
10473,512991,01/28/2025,Toys,3,121.64,customer10473@gmail.com,09/16/2024
13220,527661,03/17/2025,Grocery,1,7.73,customer13220@gmail.com,10/23/2024
12748,553314,2025-05-17,Apparel,1,6.83,customer12748@outlook.com,05/17/2025
10016,525606,12/04/2025,Beauty,3,200.56,customer10016@yahoo.com,12/18/2023
12676,594299,12/30/2025,,1,17.97,customer12676@gmail.com,01/07/2026
12710,531643,01/26/2026,Grocery,1,20.15,customer12710@gmail.com,11/29/2025
10023,584674,06/05/2025,Books,3,156.21,customer10023@yahoo.com,03/15/2024
10449,558999,09/04/2024,Apparel,4,84.64,customer10449@yahoo.com,04/07/2023
13195,529449,03/03/2025,Electronics,1,7.73,customer13195@yahoo.com,03/03/2025
13356,564046,03/22/2025,Sports,1,7.98,customer13356@outlook.com,03/19/2025
10326,545824,01/20/2024,Electronics,2,105.42,customer10326@outlook.com,01/18/2024
10154,577809,12/06/2024,Grocery,3,194.88,customer10154@yahoo.com,03/04/2024
10295,539900,07/11/2024,Toys,5,228.77,customer10295@outlook.com,08/02/2023
12964,559620,03/02/2024,Books,1,7.76,customer12964@yahoo.com,03/02/2024
10258,576134,06/30/2025,Books,3,186.84,customer10258@outlook.com,10/08/2023
11264,559063,01/02/2026,Grocery,2,21.63,customer11264@yahoo.com,01/29/2026
13226,543011,10/26/2024,Apparel,1,8.26,customer13226@outlook.com,04/12/2024
10021,522230,01/14/2026,Beauty,5,187.12,customer10021@yahoo.com,05/14/2023
10022,513328,10/01/2025,Toys,3,220.45,customer10022@outlook.com,08/18/2024
10027,515879,12/12/2025,Beauty,5,166.29,customer10027@outlook.com,05/22/2024
10419,519694,01/01/2025,Toys,2,116.81,customer10419@outlook.com,03/31/2024
10082,580268,12/19/2025,Electronics,5,221.52,customer10082@yahoo.com,08/11/2023
10364,503209,04/12/2025,Books,4,115.4,customer10364@gmail.com,09/23/2024
12602,522717,12/10/2025,Grocery,2,17.65,customer12602@outlook.com,01/17/2026
10123,580661,08/15/2025,Apparel,3,177.0,customer10123@outlook.com,02/14/2024
10157,559439,02/04/2026,Electronics,3,157.75,customer10157@gmail.com,08/29/2024
10520,569465,02/23/2025,Toys,3,83.43,customer10520@outlook.com,10/10/2023
10503,539801,2024-12-25,Toys,3,134.5,customer10503@outlook.com,01/05/2024
13467,516088,06/23/2024,Home,1,4.86,customer13467@yahoo.com,06/22/2024
10048,571651,05/21/2024,Toys,3,246.73,customer10048@outlook.com,05/09/2023
11990,558358,12/02/2025,Sports,2,27.33,customer11990@gmail.com,10/29/2025
10055,520888,01/09/2025,Toys,3,168.47,customer10055@outlook.com,05/04/2023
10286,570552,01/07/2026,Home,4,167.19,customer10286@yahoo.com,01/25/2024
10273,565893,06/17/2024,Home,3,241.79,customer10273@yahoo.com,03/22/2023
10376,509349,01/19/2024,Apparel,2,122.03,customer10376@outlook.com,09/17/2023
10152,567183,02/28/2026,Electronics,5,244.62,customer10152@outlook.com,08/19/2024
10142,543654,12/09/2025,Home,4,232.77,customer10142@outlook.com,12/26/2023
10203,524479,09/17/2025,Electronics,3,189.51,customer10203@yahoo.com,05/05/2023
10017,512679,09/13/2025,Sports,5,201.56,customer10017@outlook.com,10/27/2023
13038,509490,10/18/2024,Toys,1,5.51,customer13038@yahoo.com,08/29/2024
10276,518141,10/10/2024,Grocery,5,221.73,customer10276@gmail.com,07/06/2023
13354,546171,02/14/2025,Home,1,4.42,customer13354@outlook.com,09/24/2024
12024,543329,12/28/2025,Toys,1,18.62,customer12024@yahoo.com,09/20/2025
10499,574622,10/02/2024,Home,3,130.95,customer10499@gmail.com,11/26/2023
10865,565359,06/25/2026,Apparel,3,42.36,customer10865@gmail.com,06/27/2026
13370,550900,10/17/2024,Home,1,6.61,customer13370@gmail.com,03/23/2024
12923,570647,11/28/2024,Electronics,1,5.17,customer12923@gmail.com,09/11/2024
10207,542540,07/04/2025,Electronics,4,211.0,customer10207@yahoo.com,04/29/2024
10788,597709,06/30/2026,Sports,2,50.4,customer10788@outlook.com,06/25/2026
10200,565591,03/16/2025,Sports,5,217.67,customer10200@yahoo.com,06/14/2023
10017,578137,02/04/2025,Electronics,4,163.9,customer10017@outlook.com,10/27/2023
