Cust_ID,Order_No,Order_Date,Category,Qty,Unit_Price,Email,Signup_Date
10051,500856,06/23/2026,Toys,4,101.32,customer10051@yahoo.com,04/28/2025
10440,503013,11/01/2025,Apparel,3,9.99,customer10440@gmail.com,12/27/2023
10148,502140,12/24/2025,Beauty,2,69.09,customer10148@hotmail.com,09/02/2024
10105,501709,11/21/2025,Beauty,4,184.69,customer10105@hotmail.com,04/03/2024
10315,502824,12/05/2025,Beauty,3,9.45,customer10315@gmail.com,12/05/2025
10012,500203,06/05/2026,Electronics,5,190.43,customer10012@gmail.com,05/14/2025
10193,502570,10/30/2025,Sports,3,142.32,customer10193@gmail.com,08/13/2024
10083,501363,06/02/2026,Sports,2,126.39,customer10083@outlook.com,03/24/2025
10057,500950,06/13/2026,Home & Kitchen,5,202.26,customer10057@gmail.com,04/16/2025
10143,502085,11/02/2025,Toys,3,160.31,customer10143@hotmail.com,07/27/2024
10057,500953,06/16/2026,Apparel,4,173.85,customer10057@gmail.com,04/16/2025
10064,501050,06/13/2026,Apparel,1,106.02,customer10064@gmail.com,06/18/2025
10003,500048,06/25/2026,Toys,4,132.83,customer10003@yahoo.com,02/25/2025
10046,500767,06/14/2026,Toys,2,41.89,customer10046@outlook.com,04/14/2025
10127,501936,01/05/2026,Electronics,3,108.77,customer10127@hotmail.com,08/17/2024
10121,501871,08/27/2025,Toys,5,155.9,customer10121@yahoo.com,09/09/2024
10102,501675,10/01/2025,Toys,4,170.38,customer10102@yahoo.com,06/07/2024
10010,500163,06/01/2026,Apparel,1,176.11,customer10010@yahoo.com,10/31/2024
10043,500719,06/28/2026,Apparel,2,55.82,customer10043@outlook.com,12/22/2024
10170,502354,09/26/2025,Books,2,59.52,customer10170@gmail.com,10/14/2024
10130,501964,12/15/2025,Electronics,4,74.37,customer10130@hotmail.com,10/08/2024
10184,502480,11/28/2025,Home & Kitchen,4,72.94,customer10184@hotmail.com,09/22/2024
10001,500017,06/23/2026,,3,92.64,customer10001@gmail.com,10/30/2024
10026,500435,06/20/2026,Books,5,183.38,customer10026@yahoo.com,05/01/2025
10001,500003,06/04/2026,Sports,1,50.33,customer10001@gmail.com,10/30/2024
10194,502577,08/28/2025,Beauty,5,218.85,customer10194@yahoo.com,07/26/2024
10020,500337,06/21/2026,Electronics,1,197.01,customer10020@gmail.com,10/11/2024
10213,502669,06/17/2026,Electronics,2,32.79,customer10213@outlook.com,06/07/2026
10117,501830,10/11/2025,Sports,1,83.81,customer10117@hotmail.com,09/16/2024
10095,501577,06/21/2026,Books,2,102.35,customer10095@gmail.com,01/24/2025
10034,500567,06/03/2026,Sports,3,112.09,customer10034@outlook.com,11/16/2024
10166,502327,01/09/2026,Electronics,1,227.14,customer10166@yahoo.com,03/11/2024
10059,500986,06/25/2026,Home & Kitchen,5,25.21,customer10059@outlook.com,01/16/2025
10166,502322,10/29/2025,Toys,3,249.36,customer10166@yahoo.com,03/11/2024
10183,502466,10/14/2025,Electronics,2,40.25,customer10183@gmail.com,05/20/2024
10020,500329,06/06/2026,Toys,5,159.31,customer10020@gmail.com,10/11/2024
10045,500757,06/26/2026,Home & Kitchen,-1,178.7,customer10045@outlook.com,07/16/2025
10056,500931,06/24/2026,Electronics,5,216.98,customer10056@gmail.com,01/18/2025
10097,501614,06/27/2026,Apparel,1,190.74,customer10097@gmail.com,06/05/2025
10094,501560,06/14/2026,Books,2,164.44,customer10094@outlook.com,11/12/2024
10087,501445,06/11/2026,Books,1,92.37,customer10087@outlook.com,10/13/2024
10051,500841,06/08/2026,Sports,5,102.57,customer10051@yahoo.com,04/28/2025
10004,500052,06/02/2026,Apparel,5,30.65,customer10004@yahoo.com,01/11/2025
10171,502366,10/26/2025,Apparel,2,190.22,customer10171@gmail.com,09/15/2024
10051,500838,06/01/2026,Books,1,67.4,customer10051@yahoo.com,04/28/2025
10173,502385,11/27/2025,Sports,2,251.12,customer10173@yahoo.com,08/17/2024
10379,502888,12/31/2025,Toys,3,15.48,customer10379@gmail.com,12/29/2025
10023,500385,06/09/2026,Toys,2,156.04,customer10023@gmail.com,04/27/2025
10007,500106,06/04/2026,Beauty,1,64.86,customer10007@gmail.com,05/20/2025
10028,500469,06/13/2026,Electronics,5,180.03,customer10028@outlook.com,12/30/2024
10043,500702,06/01/2026,Books,3,94.89,customer10043@outlook.com,12/22/2024
10100,501658,06/21/2026,Sports,5,84.94,customer10100@gmail.com,02/28/2025
10149,502149,11/02/2025,Sports,2,72.73,customer10149@yahoo.com,09/10/2024
10037,500615,06/13/2026,Sports,4,110.3,customer10037@yahoo.com,07/07/2025
10065,501066,06/25/2026,Beauty,4,88.69,customer10065@outlook.com,01/27/2025
10109,501752,08/27/2025,Books,1,101.88,customer10109@gmail.com,05/05/2024
10126,501924,12/07/2025,Home & Kitchen,3,87.7,customer10126@hotmail.com,04/14/2024
10164,502300,12/16/2025,Toys,4,173.51,customer10164@hotmail.com,08/05/2024
10183,502464,09/16/2025,Books,5,222.01,customer10183@gmail.com,05/20/2024
10121,501875,09/22/2025,Toys,1,130.96,customer10121@yahoo.com,09/09/2024
10038,500636,06/27/2026,Electronics,4,196.67,customer10038@yahoo.com,04/03/2025
10041,500665,06/05/2026,Sports,2,37.27,customer10041@yahoo.com,12/24/2024
10021,500351,06/12/2026,Apparel,3,48.1,customer10021@outlook.com,02/12/2025
10126,501929,01/21/2026,Beauty,3,38.65,customer10126@hotmail.com,04/14/2024
10185,502497,11/16/2025,Apparel,5,147.22,customer10185@hotmail.com,07/28/2024
10107,501726,08/20/2025,Books,5,107.34,customer10107@yahoo.com,02/10/2024
10122,501891,11/28/2025,Sports,3,230.58,customer10122@hotmail.com,08/29/2024
10072,501185,06/25/2026,Toys,5,44.68,customer10072@yahoo.com,07/20/2025
10127,501932,09/08/2025,Toys,2,100.09,customer10127@hotmail.com,08/17/2024
10080,501322,06/29/2026,Books,2,119.53,customer10080@gmail.com,04/08/2025
10029,500481,06/04/2026,Apparel,2,194.03,customer10029@yahoo.com,12/26/2024
10071,501158,06/06/2026,Books,5,121.79,customer10071@gmail.com,01/24/2025
10028,500475,06/23/2026,Electronics,1,48.38,customer10028@outlook.com,12/30/2024
10094,501561,06/17/2026,Electronics,5,190.92,customer10094@outlook.com,11/12/2024
10024,500396,06/02/2026,Beauty,2,214.42,customer10024@outlook.com,05/08/2025
10044,500735,06/16/2026,Home & Kitchen,3,113.92,customer10044@gmail.com,01/30/2025
10119,501856,12/17/2025,,5,192.65,customer10119@gmail.com,08/29/2024
10133,501980,08/06/2025,Electronics,3,83.6,customer10133@hotmail.com,09/19/2024
10074,501234,06/29/2026,Home & Kitchen,5,188.7,customer10074@gmail.com,01/16/2025
10115,501810,10/11/2025,Beauty,3,262.85,customer10115@gmail.com,12/30/2023
10171,502366,10/26/2025,Books,1,261.31,customer10171@gmail.com,09/15/2024
10034,500577,06/14/2026,Books,5,111.65,customer10034@outlook.com,11/16/2024
10071,501163,06/09/2026,Apparel,5,146.07,customer10071@gmail.com,01/24/2025
10123,501900,12/27/2025,Beauty,3,80.16,customer10123@gmail.com,05/27/2024
10104,501694,09/10/2025,Sports,4,189.32,customer10104@hotmail.com,03/11/2024
10005,500069,06/13/2026,Books,5,109.59,customer10005@gmail.com,05/05/2025
10104,501703,01/07/2026,Books,4,112.6,customer10104@hotmail.com,03/11/2024
10108,501747,11/23/2025,Books,2,89.45,customer10108@yahoo.com,06/02/2024
10066,501074,06/15/2026,Home & Kitchen,1,62.64,customer10066@gmail.com,04/22/2025
10056,500918,06/01/2026,Sports,1,131.31,customer10056@gmail.com,01/18/2025
10067,501100,06/24/2026,Beauty,4,151.86,customer10067@gmail.com,12/18/2024
10078,501286,06/03/2026,Electronics,4,58.35,customer10078@gmail.com,01/26/2025
10080,501321,06/29/2026,Electronics,3,54.16,customer10080@gmail.com,04/08/2025
10071,501166,06/10/2026,Home & Kitchen,5,102.35,customer10071@gmail.com,01/24/2025
10191,502547,12/20/2025,Toys,2,272.0,customer10191@yahoo.com,04/06/2024
10129,501951,01/11/2026,Home & Kitchen,4,203.69,customer10129@gmail.com,01/18/2024
10057,500949,06/11/2026,Books,5,192.09,customer10057@gmail.com,04/16/2025
10124,501909,01/06/2026,Toys,3,233.09,customer10124@yahoo.com,03/15/2024
10032,500542,06/29/2026,Beauty,5,203.48,customer10032@yahoo.com,12/13/2024
10053,500880,06/13/2026,Toys,3,178.48,customer10053@gmail.com,01/29/2025
10050,500834,06/26/2026,Sports,4,170.21,customer10050@gmail.com,06/15/2025
10010,500171,06/10/2026,Beauty,2,61.93,customer10010@yahoo.com,10/31/2024
10317,502826,11/30/2025,Sports,1,36.9,customer10317@gmail.com,11/27/2025
10112,501786,01/16/2026,Electronics,5,192.13,customer10112@gmail.com,06/24/2024
10066,501075,06/18/2026,Books,2,154.78,customer10066@gmail.com,04/22/2025
10022,500369,06/12/2026,Electronics,2,74.51,customer10022@yahoo.com,04/25/2025
10160,502258,10/17/2025,Beauty,4,124.26,customer10160@yahoo.com,03/23/2024
10033,500560,06/19/2026,Apparel,2,166.51,customer10033@yahoo.com,04/17/2025
10123,501892,08/22/2025,Books,4,133.17,customer10123@gmail.com,05/27/2024
10044,500726,06/08/2026,,4,92.67,customer10044@gmail.com,01/30/2025
10160,502261,11/19/2025,Home & Kitchen,2,51.51,customer10160@yahoo.com,03/23/2024
10151,502168,08/19/2025,Sports,5,226.23,customer10151@yahoo.com,03/02/2024
10160,502264,12/14/2025,Toys,5,124.71,customer10160@yahoo.com,03/23/2024
10160,502265,01/13/2026,Books,3,139.4,customer10160@yahoo.com,03/23/2024
10031,500523,06/15/2026,Electronics,4,58.51,customer10031@yahoo.com,03/05/2025
10041,500682,06/28/2026,Toys,3,26.84,customer10041@yahoo.com,12/24/2024
10008,500120,06/07/2026,Toys,-5,184.57,customer10008@gmail.com,06/13/2025
10019,500319,06/13/2026,Toys,2,206.71,customer10019@yahoo.com,06/23/2025
10130,501964,12/15/2025,Apparel,5,273.48,customer10130@hotmail.com,10/08/2024
10425,502974,06/20/2025,Home & Kitchen,2,21.92,customer10425@gmail.com,12/16/2023
10039,500640,06/07/2026,Electronics,3,118.7,customer10039@outlook.com,11/19/2024
10137,502025,11/06/2025,Books,5,261.96,customer10137@gmail.com,07/10/2024
10117,501823,08/22/2025,Sports,3,150.9,customer10117@hotmail.com,09/16/2024
10124,501906,10/10/2025,Apparel,1,109.92,customer10124@yahoo.com,03/15/2024
10196,502600,10/12/2025,Books,5,204.09,customer10196@gmail.com,06/11/2024
10142,502077,11/08/2025,Toys,5,123.09,customer10142@hotmail.com,03/04/2024
10034,500564,05/31/2026,Apparel,3,215.72,customer10034@outlook.com,11/16/2024
10127,501935,11/15/2025,Sports,3,195.59,customer10127@hotmail.com,08/17/2024
10008,500115,06/01/2026,Apparel,3,112.72,customer10008@gmail.com,06/13/2025
10069,501129,06/20/2026,Sports,3,115.49,customer10069@gmail.com,01/16/2025
10077,501270,06/04/2026,Home & Kitchen,1,72.68,customer10077@outlook.com,12/21/2024
10099,501645,06/29/2026,Home & Kitchen,4,47.66,customer10099@gmail.com,05/17/2025
10025,500411,06/07/2026,Beauty,2,199.08,customer10025@yahoo.com,04/16/2025
10010,500176,06/18/2026,Apparel,1,34.58,customer10010@yahoo.com,10/31/2024
10053,500887,06/24/2026,Toys,2,94.77,customer10053@gmail.com,01/29/2025
10007,500107,06/10/2026,Home & Kitchen,4,143.7,customer10007@gmail.com,05/20/2025
10184,502483,12/12/2025,Apparel,2,44.23,customer10184@hotmail.com,09/22/2024
10044,500739,06/25/2026,Home & Kitchen,1,51.61,customer10044@gmail.com,01/30/2025
10046,500768,06/19/2026,Toys,2,165.34,customer10046@outlook.com,04/14/2025
10123,501897,12/10/2025,Apparel,2,198.66,customer10123@gmail.com,05/27/2024
10057,500945,06/06/2026,Apparel,-4,108.07,customer10057@gmail.com,04/16/2025
10407,502928,07/18/2025,Electronics,5,13.32,customer10407@hotmail.com,12/06/2023
10003,500033,06/02/2026,Electronics,4,59.06,customer10003@yahoo.com,02/25/2025
10153,502191,12/11/2025,Sports,3,266.99,customer10153@gmail.com,04/15/2024
10148,502130,08/16/2025,Books,4,229.85,customer10148@hotmail.com,09/02/2024
10196,502604,01/07/2026,Beauty,5,75.3,customer10196@gmail.com,06/11/2024
10048,500787,06/09/2026,Books,5,68.99,customer10048@outlook.com,04/25/2025
10060,500995,06/09/2026,Toys,2,75.73,customer10060@yahoo.com,10/23/2024
10018,500297,06/02/2026,Electronics,1,103.83,customer10018@yahoo.com,02/27/2025
10088,501468,06/19/2026,Books,1,116.4,customer10088@yahoo.com,02/12/2025
10029,500487,06/14/2026,Books,5,209.15,customer10029@yahoo.com,12/26/2024
10107,501737,12/21/2025,Books,4,258.44,customer10107@yahoo.com,02/10/2024
10039,500644,06/27/2026,Home & Kitchen,2,108.19,customer10039@outlook.com,11/19/2024
10198,502624,01/06/2026,Electronics,4,129.2,customer10198@gmail.com,05/27/2024
10159,502248,11/03/2025,Sports,3,253.79,customer10159@gmail.com,05/12/2024
10048,500797,06/26/2026,Apparel,2,218.51,customer10048@outlook.com,04/25/2025
10085,501416,06/28/2026,Sports,4,92.71,customer10085@gmail.com,01/30/2025
10035,500586,06/12/2026,Toys,1,112.08,customer10035@gmail.com,11/03/2024
10135,502006,12/10/2025,Apparel,5,272.09,customer10135@yahoo.com,07/31/2024
10155,502207,08/15/2025,Beauty,5,168.62,customer10155@gmail.com,03/11/2024
10009,500138,06/03/2026,Books,1,156.09,customer10009@gmail.com,05/09/2025
10121,501878,11/24/2025,Apparel,5,158.25,customer10121@yahoo.com,09/09/2024
10271,502764,06/05/2026,Electronics,1,67.52,customer10271@icloud.com,05/27/2026
10043,500708,06/14/2026,Sports,-3,39.57,customer10043@outlook.com,12/22/2024
10179,502440,10/13/2025,Sports,5,138.62,customer10179@gmail.com,08/19/2024
10054,500906,06/27/2026,Beauty,3,139.89,customer10054@gmail.com,10/30/2024
10041,500666,06/05/2026,Toys,5,65.51,customer10041@yahoo.com,12/24/2024
10114,501797,09/15/2025,Electronics,1,42.88,customer10114@yahoo.com,08/05/2024
10100,501656,06/18/2026,Apparel,-5,61.7,customer10100@gmail.com,02/28/2025
10150,502161,10/24/2025,Apparel,2,278.67,customer10150@gmail.com,09/27/2024
10066,501072,06/11/2026,Home & Kitchen,3,178.86,customer10066@gmail.com,04/22/2025
10040,500656,06/08/2026,Home & Kitchen,5,108.43,customer10040@outlook.com,05/06/2025
10152,502179,10/10/2025,Apparel,3,131.39,customer10152@hotmail.com,06/19/2024
10054,500895,06/09/2026,Home & Kitchen,3,200.84,customer10054@gmail.com,10/30/2024
10180,502450,12/13/2025,Beauty,5,85.26,customer10180@gmail.com,07/23/2024
10192,502558,11/06/2025,Home & Kitchen,3,209.21,customer10192@yahoo.com,01/02/2024
10016,500274,06/19/2026,Home & Kitchen,3,74.64,customer10016@gmail.com,02/07/2025
10161,502266,08/04/2025,Toys,3,151.55,customer10161@hotmail.com,03/02/2024
10038,500628,06/05/2026,Sports,3,132.75,customer10038@yahoo.com,04/03/2025
10034,500565,06/01/2026,Home & Kitchen,5,152.08,customer10034@outlook.com,11/16/2024
10133,501987,10/20/2025,Electronics,1,131.79,customer10133@hotmail.com,09/19/2024
10144,502090,09/14/2025,Sports,3,73.9,customer10144@hotmail.com,05/19/2024
10091,501513,06/11/2026,Beauty,2,130.75,customer10091@outlook.com,04/04/2025
10090,501484,06/06/2026,Sports,4,41.21,customer10090@yahoo.com,10/21/2024
10100,501649,06/02/2026,Home & Kitchen,1,148.19,customer10100@gmail.com,02/28/2025
10050,500836,06/28/2026,Sports,2,216.76,customer10050@gmail.com,06/15/2025
10076,501253,06/09/2026,Books,4,162.94,customer10076@yahoo.com,11/10/2024
10031,500526,06/17/2026,Toys,3,211.46,customer10031@yahoo.com,03/05/2025
10018,500300,06/09/2026,Home & Kitchen,4,186.35,customer10018@yahoo.com,02/27/2025
10096,501595,06/25/2026,Apparel,4,159.44,customer10096@yahoo.com,05/28/2025
10037,500617,06/20/2026,Toys,1,197.48,customer10037@yahoo.com,07/07/2025
10009,500139,06/05/2026,Home & Kitchen,2,171.02,customer10009@gmail.com,05/09/2025
10142,502078,11/11/2025,Books,2,152.31,customer10142@hotmail.com,03/04/2024
10100,501662,06/26/2026,Home & Kitchen,4,39.55,customer10100@gmail.com,02/28/2025
10052,500863,05/31/2026,Toys,3,108.27,customer10052@gmail.com,04/27/2025
10009,500143,06/11/2026,Apparel,4,171.54,customer10009@gmail.com,05/09/2025
10489,503139,09/18/2025,Sports,4,15.54,customer10489@hotmail.com,07/16/2024
10176,502409,08/20/2025,Sports,5,133.7,customer10176@gmail.com,05/03/2024
10058,500970,06/17/2026,Home & Kitchen,5,84.49,customer10058@outlook.com,02/04/2025
10006,500098,06/19/2026,Home & Kitchen,4,163.08,customer10006@gmail.com,04/22/2025
10028,500474,06/23/2026,Sports,2,145.92,customer10028@outlook.com,12/30/2024
10099,501633,06/11/2026,Books,2,37.96,customer10099@gmail.com,05/17/2025
10154,502199,10/18/2025,Books,4,188.21,customer10154@gmail.com,08/08/2024
10143,502081,08/06/2025,Toys,3,229.51,customer10143@hotmail.com,07/27/2024
10074,501215,06/05/2026,Home & Kitchen,2,135.03,customer10074@gmail.com,01/16/2025
10113,501787,08/28/2025,Sports,3,67.4,customer10113@yahoo.com,05/07/2024
10029,500485,06/14/2026,Books,1,143.62,customer10029@yahoo.com,12/26/2024
10036,500596,06/12/2026,Beauty,2,68.27,customer10036@yahoo.com,03/08/2025
10087,501451,06/20/2026,Home & Kitchen,2,177.97,customer10087@outlook.com,10/13/2024
10042,500688,06/04/2026,Apparel,5,180.9,customer10042@yahoo.com,02/22/2025
10055,500913,06/21/2026,Electronics,2,66.49,customer10055@gmail.com,06/16/2025
10008,500118,06/04/2026,Beauty,1,210.88,customer10008@gmail.com,06/13/2025
10076,501268,06/29/2026,Apparel,3,120.99,customer10076@yahoo.com,11/10/2024
10020,500339,06/24/2026,Electronics,1,209.24,customer10020@gmail.com,10/11/2024
10102,501683,12/31/2025,Beauty,4,209.23,customer10102@yahoo.com,06/07/2024
10050,500817,05/31/2026,Sports,1,55.17,customer10050@gmail.com,06/15/2025
10142,502079,11/28/2025,,4,276.05,customer10142@hotmail.com,03/04/2024
10165,502310,11/15/2025,Electronics,2,159.6,customer10165@gmail.com,01/12/2024
10182,502460,10/29/2025,Sports,4,126.54,customer10182@hotmail.com,08/05/2024
10053,500877,06/08/2026,Home & Kitchen,1,75.81,customer10053@gmail.com,01/29/2025
10039,500643,06/25/2026,Electronics,3,152.35,customer10039@outlook.com,11/19/2024
10073,501210,06/27/2026,Electronics,3,43.54,customer10073@yahoo.com,06/24/2025
10065,501062,06/22/2026,Home & Kitchen,2,65.55,customer10065@outlook.com,01/27/2025
10161,502271,10/30/2025,Books,4,91.12,customer10161@hotmail.com,03/02/2024
10033,500550,06/06/2026,Toys,5,70.92,customer10033@yahoo.com,04/17/2025
10013,500226,06/01/2026,Home & Kitchen,2,150.1,customer10013@outlook.com,06/22/2025
10071,501156,06/01/2026,Books,5,134.4,customer10071@gmail.com,01/24/2025
10027,500447,06/08/2026,Home & Kitchen,3,66.19,customer10027@gmail.com,06/18/2025
10183,502464,09/16/2025,Beauty,5,252.09,customer10183@gmail.com,05/20/2024
10087,501442,06/05/2026,Electronics,1,146.23,customer10087@outlook.com,10/13/2024
10150,502165,01/16/2026,Sports,3,57.7,customer10150@gmail.com,09/27/2024
10103,501692,01/10/2026,Apparel,3,93.16,customer10103@hotmail.com,09/28/2024
10001,500010,06/14/2026,Beauty,5,54.7,customer10001@gmail.com,10/30/2024
10084,501379,06/04/2026,Beauty,5,172.64,customer10084@outlook.com,01/18/2025
10076,501262,06/25/2026,Toys,5,72.77,customer10076@yahoo.com,11/10/2024
10115,501812,11/27/2025,Apparel,1,193.88,customer10115@gmail.com,12/30/2023
10137,502027,11/26/2025,Apparel,5,186.13,customer10137@gmail.com,07/10/2024
10036,500609,06/29/2026,Books,4,147.2,customer10036@yahoo.com,03/08/2025
10071,501166,06/10/2026,Electronics,2,150.4,customer10071@gmail.com,01/24/2025
10367,502876,11/19/2025,Books,1,8.06,customer10367@yahoo.com,11/19/2025
10091,501513,06/11/2026,Beauty,1,40.11,customer10091@outlook.com,04/04/2025
10043,500720,06/29/2026,Apparel,3,36.92,customer10043@outlook.com,12/22/2024
10080,501317,06/14/2026,Apparel,1,86.02,customer10080@gmail.com,04/08/2025
10038,500636,06/27/2026,Home & Kitchen,3,199.51,customer10038@yahoo.com,04/03/2025
10429,502984,06/07/2025,,1,23.2,customer10429@gmail.com,01/05/2024
10026,500423,06/07/2026,Books,3,109.31,customer10026@yahoo.com,05/01/2025
10096,501588,06/16/2026,Books,3,213.71,customer10096@yahoo.com,05/28/2025
10189,502536,12/04/2025,Toys,4,118.27,customer10189@gmail.com,06/13/2024
10080,501318,06/18/2026,Books,3,119.57,customer10080@gmail.com,04/08/2025
10025,500415,06/19/2026,Books,3,127.07,customer10025@yahoo.com,04/16/2025
10015,500267,06/24/2026,Home & Kitchen,4,135.33,customer10015@outlook.com,05/25/2025
10178,502430,10/14/2025,Toys,3,64.89,customer10178@gmail.com,08/29/2024
10073,501201,06/17/2026,Sports,2,67.19,customer10073@yahoo.com,06/24/2025
10042,500693,06/16/2026,Electronics,5,38.62,customer10042@yahoo.com,02/22/2025
10169,502345,09/30/2025,Apparel,2,199.37,customer10169@gmail.com,10/22/2024
10097,501617,06/29/2026,Sports,1,94.12,customer10097@gmail.com,06/05/2025
10200,502639,08/13/2025,Books,2,98.79,customer10200@gmail.com,02/10/2024
10073,501199,06/13/2026,Books,1,153.21,customer10073@yahoo.com,06/24/2025
10144,502100,12/15/2025,Electronics,2,67.44,customer10144@hotmail.com,05/19/2024
10090,501504,06/29/2026,Electronics,1,34.07,customer10090@yahoo.com,10/21/2024
10026,500443,06/29/2026,Beauty,2,213.04,customer10026@yahoo.com,05/01/2025
10012,500204,06/06/2026,Toys,1,127.85,customer10012@gmail.com,05/14/2025
10185,502492,10/08/2025,Electronics,2,231.02,customer10185@hotmail.com,07/28/2024
10140,502051,08/23/2025,Home & Kitchen,3,104.84,customer10140@gmail.com,01/08/2024
10498,503161,08/04/2025,Toys,2,19.77,customer10498@gmail.com,03/08/2024
10057,500951,06/15/2026,Beauty,2,79.84,customer10057@gmail.com,04/16/2025
10079,501300,06/04/2026,Electronics,1,138.91,customer10079@outlook.com,12/22/2024
10044,500728,06/11/2026,Home & Kitchen,4,180.85,customer10044@gmail.com,01/30/2025
10061,501007,06/03/2026,Electronics,4,71.24,customer10061@outlook.com,01/29/2025
10068,501122,06/26/2026,Electronics,4,43.26,customer10068@yahoo.com,12/03/2024
10194,502580,12/07/2025,Books,5,70.18,customer10194@yahoo.com,07/26/2024
10051,500846,06/12/2026,Electronics,5,93.12,customer10051@yahoo.com,04/28/2025
10139,502044,10/28/2025,Toys,2,166.04,customer10139@hotmail.com,04/25/2024
10086,501424,06/08/2026,Home & Kitchen,3,121.64,customer10086@gmail.com,11/28/2024
10064,501053,06/18/2026,Beauty,5,95.58,customer10064@gmail.com,06/18/2025
10172,502379,01/20/2026,Toys,4,178.14,customer10172@gmail.com,01/19/2024
10072,501187,06/27/2026,Beauty,4,192.08,customer10072@yahoo.com,07/20/2025
10074,501232,06/27/2026,Books,5,46.55,customer10074@gmail.com,01/16/2025
10479,503111,06/08/2025,Beauty,4,13.19,customer10479@gmail.com,06/09/2024
10194,502582,12/12/2025,Sports,1,145.72,customer10194@yahoo.com,07/26/2024
10032,500543,06/29/2026,Sports,2,95.07,customer10032@yahoo.com,12/13/2024
10049,500812,06/25/2026,Toys,3,126.58,customer10049@gmail.com,11/22/2024
10082,501362,06/29/2026,Apparel,5,157.23,customer10082@gmail.com,02/03/2025
10070,501142,06/10/2026,Books,2,44.77,customer10070@outlook.com,12/20/2024
10063,501036,06/13/2026,Electronics,4,85.02,customer10063@yahoo.com,07/14/2025
10079,501302,06/08/2026,Books,2,143.42,customer10079@outlook.com,12/22/2024
10087,501450,06/19/2026,Beauty,5,206.98,customer10087@outlook.com,10/13/2024
10073,501200,06/16/2026,Beauty,4,153.86,customer10073@yahoo.com,06/24/2025
10074,501214,06/05/2026,Beauty,5,141.84,customer10074@gmail.com,01/16/2025
10028,500477,06/26/2026,Beauty,5,215.02,customer10028@outlook.com,12/30/2024
10021,500348,06/08/2026,Home & Kitchen,2,65.84,customer10021@outlook.com,02/12/2025
10074,501234,06/29/2026,Sports,1,25.25,customer10074@gmail.com,01/16/2025
10127,501931,09/07/2025,Beauty,5,206.57,customer10127@hotmail.com,08/17/2024
10128,501942,10/23/2025,Beauty,4,159.78,customer10128@yahoo.com,04/14/2024
10025,500411,06/07/2026,Beauty,2,199.08,customer10025@yahoo.com,04/16/2025
10054,500899,06/10/2026,Sports,5,52.55,customer10054@gmail.com,10/30/2024
10306,502815,01/01/2026,Sports,4,17.51,customer10306@gmail.com,12/31/2025
10004,500054,06/06/2026,Apparel,2,190.63,customer10004@yahoo.com,01/11/2025
10091,501528,06/26/2026,Beauty,4,196.71,customer10091@outlook.com,04/04/2025
10002,500029,06/21/2026,Books,3,206.94,customer10002@gmail.com,02/26/2025
10028,500477,06/26/2026,Electronics,2,217.44,customer10028@outlook.com,12/30/2024
10063,501033,06/12/2026,Books,2,208.91,customer10063@yahoo.com,07/14/2025
10045,500753,06/19/2026,Home & Kitchen,4,107.98,customer10045@outlook.com,07/16/2025
10146,502117,10/23/2025,Books,5,66.12,customer10146@hotmail.com,06/24/2024
10045,500748,06/11/2026,Home & Kitchen,2,150.03,customer10045@outlook.com,07/16/2025
10153,502184,09/11/2025,Home & Kitchen,4,80.39,customer10153@gmail.com,04/15/2024
